file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
lie\16_F150B_2_317.jpg,1012.0,590.0,0.7417718,1011.0,586.0,0.5630059,996.0,593.0,0.8033472,1017.0,596.0,0.6827284,986.0,621.0,0.80307186,1069.0,615.0,0.8748889,994.0,653.0,0.8486694,1129.0,653.0,0.2754101,973.0,655.0,0.7092792,1142.0,662.0,0.12503809,944.0,626.0,0.7164981,1145.0,683.0,0.7815239,1096.0,703.0,0.64873594,1244.0,772.0,0.6776606,1208.0,785.0,0.8841563,1332.0,858.0,0.44526392,1311.0,872.0,0.52162826,0,lie
lie\16_F150B_2_318.jpg,1014.0,590.0,0.8522322,1012.0,587.0,0.8195464,997.0,594.0,0.8468547,1017.0,596.0,0.65303075,987.0,621.0,0.8542653,1067.0,617.0,0.9232618,997.0,654.0,0.7757609,1131.0,652.0,0.32077077,974.0,655.0,0.8441843,1182.0,694.0,0.29283637,944.0,627.0,0.8566811,1145.0,680.0,0.8029704,1096.0,701.0,0.8118806,1245.0,769.0,0.789174,1208.0,784.0,0.81508934,1331.0,854.0,0.52528524,1310.0,872.0,0.5798551,0,lie
lie\16_F150B_2_319.jpg,1013.0,590.0,0.8366965,1011.0,587.0,0.82751894,997.0,593.0,0.88157547,1018.0,596.0,0.7032043,987.0,621.0,0.76410043,1067.0,615.0,0.8394901,997.0,654.0,0.7942934,1129.0,653.0,0.27336293,974.0,655.0,0.8434826,1147.0,666.0,0.106973395,943.0,626.0,0.8361211,1146.0,684.0,0.8111242,1099.0,704.0,0.7995079,1243.0,771.0,0.5846811,1207.0,783.0,0.83860326,1333.0,856.0,0.6088772,1309.0,872.0,0.58659625,0,lie
lie\16_F150B_2_324.jpg,1014.0,591.0,0.6859362,1012.0,587.0,0.7732931,998.0,593.0,0.8219032,1018.0,595.0,0.60333556,987.0,621.0,0.80786407,1068.0,615.0,0.92054605,996.0,653.0,0.8112961,1129.0,651.0,0.25232562,976.0,656.0,0.7692358,1187.0,697.0,0.25660017,948.0,625.0,0.8242808,1145.0,681.0,0.7861011,1097.0,703.0,0.76686156,1245.0,771.0,0.7276633,1209.0,786.0,0.83894944,1329.0,854.0,0.60235447,1312.0,872.0,0.6773852,0,lie
lie\16_F150B_2_325.jpg,1012.0,590.0,0.8042818,1011.0,586.0,0.5640118,998.0,593.0,0.7497891,1017.0,595.0,0.52534556,987.0,619.0,0.8509803,1066.0,615.0,0.88369095,995.0,653.0,0.8608581,1123.0,649.0,0.23092501,977.0,656.0,0.777451,1140.0,665.0,0.15650025,948.0,626.0,0.82563436,1145.0,681.0,0.892071,1096.0,702.0,0.7636291,1245.0,770.0,0.6553888,1210.0,784.0,0.86651874,1330.0,853.0,0.5443634,1311.0,871.0,0.73465043,0,lie
lie\16_F150B_2_326.jpg,1014.0,591.0,0.6782957,1012.0,587.0,0.7514287,998.0,593.0,0.80759424,1020.0,596.0,0.6335186,988.0,620.0,0.73459953,1069.0,615.0,0.9082531,1000.0,655.0,0.7258742,1127.0,653.0,0.18840376,977.0,657.0,0.8292781,1138.0,664.0,0.11959268,947.0,625.0,0.8244796,1146.0,684.0,0.79012907,1101.0,705.0,0.763528,1246.0,773.0,0.6532552,1209.0,784.0,0.6025849,1331.0,858.0,0.4747587,1313.0,872.0,0.5869746,0,lie
lie\16_F150B_2_327.jpg,1013.0,592.0,0.7456004,1011.0,588.0,0.7755588,997.0,594.0,0.8610513,1018.0,596.0,0.67385316,987.0,622.0,0.7177721,1067.0,615.0,0.92238724,997.0,655.0,0.82455146,1120.0,643.0,0.20535073,976.0,655.0,0.8537326,1182.0,694.0,0.2625633,947.0,625.0,0.8627505,1145.0,682.0,0.79292905,1098.0,704.0,0.8343569,1246.0,772.0,0.7871818,1209.0,785.0,0.8626773,1331.0,853.0,0.62931323,1313.0,872.0,0.6752609,0,lie
lie\16_F150B_2_329.jpg,1014.0,591.0,0.7270242,1012.0,587.0,0.7573215,997.0,594.0,0.79217553,1019.0,595.0,0.6770861,987.0,622.0,0.9018616,1068.0,617.0,0.9235848,995.0,654.0,0.7049756,1132.0,654.0,0.28994912,975.0,656.0,0.79758173,1188.0,698.0,0.24556953,946.0,627.0,0.82061017,1147.0,683.0,0.86432064,1097.0,703.0,0.7436534,1245.0,771.0,0.71319985,1207.0,785.0,0.70640004,1330.0,857.0,0.47918004,1312.0,873.0,0.6768396,0,lie
lie\16_F150B_2_330.jpg,1014.0,592.0,0.6666707,1012.0,588.0,0.7083831,998.0,594.0,0.6913001,1018.0,595.0,0.58235955,987.0,622.0,0.77779925,1068.0,616.0,0.85249203,995.0,655.0,0.7959877,1128.0,653.0,0.26105607,975.0,656.0,0.78457093,1139.0,664.0,0.11702438,946.0,627.0,0.7595654,1145.0,682.0,0.82216066,1096.0,703.0,0.72192043,1244.0,771.0,0.61862177,1208.0,786.0,0.81953794,1331.0,854.0,0.3684961,1311.0,871.0,0.6299932,0,lie
lie\16_F150B_2_332.jpg,1015.0,591.0,0.7315707,1014.0,588.0,0.8093802,999.0,593.0,0.8020021,1022.0,597.0,0.5625925,988.0,621.0,0.80281985,1067.0,617.0,0.75806224,1002.0,656.0,0.84699214,1131.0,655.0,0.1948084,975.0,656.0,0.68324274,1187.0,698.0,0.13672045,947.0,626.0,0.74438393,1147.0,686.0,0.8033187,1101.0,704.0,0.6093029,1245.0,771.0,0.63556594,1210.0,786.0,0.80757207,1331.0,854.0,0.40494987,1310.0,873.0,0.64949906,0,lie
lie\16_F150B_2_334.jpg,1015.0,591.0,0.8401653,1014.0,588.0,0.8472549,999.0,594.0,0.8934716,1019.0,597.0,0.65544355,987.0,621.0,0.88628316,1066.0,616.0,0.9213498,995.0,654.0,0.7390725,1131.0,655.0,0.22054394,974.0,656.0,0.78326595,1188.0,698.0,0.2983943,946.0,626.0,0.8429937,1144.0,681.0,0.79676706,1096.0,701.0,0.75240415,1244.0,770.0,0.7167328,1209.0,785.0,0.84364724,1329.0,856.0,0.4779257,1312.0,871.0,0.6442754,0,lie
lie\16_F150B_2_338.jpg,1015.0,590.0,0.84746575,1013.0,587.0,0.8402159,998.0,593.0,0.8660187,1020.0,596.0,0.6967959,987.0,621.0,0.7491849,1066.0,615.0,0.79863894,998.0,655.0,0.73877746,1129.0,652.0,0.233519,976.0,656.0,0.8810906,1189.0,699.0,0.19071855,945.0,628.0,0.8589021,1148.0,683.0,0.83339053,1099.0,704.0,0.787686,1245.0,771.0,0.6631001,1209.0,785.0,0.8694266,1334.0,855.0,0.64509535,1310.0,873.0,0.62103546,0,lie
lie\16_F150B_2_340.jpg,1013.0,590.0,0.83146954,1012.0,586.0,0.8247774,998.0,593.0,0.8330543,1020.0,595.0,0.6688752,987.0,621.0,0.74785966,1066.0,616.0,0.8279475,999.0,656.0,0.6340989,1133.0,656.0,0.26056728,977.0,658.0,0.85921997,1188.0,699.0,0.23743086,947.0,627.0,0.6471635,1146.0,683.0,0.8384148,1098.0,703.0,0.7907677,1245.0,771.0,0.7256323,1207.0,784.0,0.59293836,1333.0,855.0,0.66935635,1311.0,873.0,0.52924216,0,lie
lie\16_F150B_2_341.jpg,1014.0,591.0,0.7861395,1012.0,587.0,0.79785085,998.0,594.0,0.81843704,1018.0,595.0,0.6872636,987.0,622.0,0.891015,1067.0,616.0,0.9242847,995.0,654.0,0.7015183,1129.0,653.0,0.24505231,975.0,658.0,0.8334535,1187.0,699.0,0.25143605,945.0,628.0,0.7253504,1146.0,683.0,0.8553191,1097.0,703.0,0.75731516,1244.0,770.0,0.6917894,1206.0,784.0,0.67804545,1331.0,857.0,0.49391642,1313.0,872.0,0.6646396,0,lie
lie\16_F150B_2_343.jpg,1015.0,590.0,0.85792077,1013.0,586.0,0.8276136,998.0,593.0,0.8647854,1019.0,596.0,0.62726784,987.0,621.0,0.87838626,1067.0,616.0,0.91588694,994.0,654.0,0.686999,1130.0,650.0,0.28072143,976.0,659.0,0.82342607,1189.0,698.0,0.2761153,945.0,629.0,0.8553442,1147.0,681.0,0.8116725,1096.0,702.0,0.76874256,1245.0,769.0,0.7762728,1206.0,782.0,0.67463386,1333.0,855.0,0.610819,1311.0,872.0,0.61271065,0,lie
lie\16_F150B_2_344.jpg,1014.0,592.0,0.7902241,1013.0,588.0,0.79903114,998.0,594.0,0.8643011,1019.0,596.0,0.67736804,988.0,621.0,0.87091243,1067.0,616.0,0.7930999,996.0,654.0,0.7061222,1132.0,655.0,0.31110907,978.0,660.0,0.7985705,1187.0,699.0,0.26724142,947.0,630.0,0.81986696,1146.0,683.0,0.83825076,1098.0,703.0,0.764681,1244.0,773.0,0.69897676,1208.0,786.0,0.6982401,1330.0,857.0,0.50073004,1313.0,872.0,0.613242,0,lie
lie\16_F150B_2_345.jpg,1013.0,590.0,0.7301202,1012.0,587.0,0.8193179,996.0,592.0,0.87754345,1018.0,596.0,0.68891156,986.0,620.0,0.8253514,1067.0,615.0,0.92123926,994.0,654.0,0.76066333,1111.0,640.0,0.17789344,978.0,661.0,0.90380645,1139.0,663.0,0.16929786,946.0,630.0,0.87442577,1145.0,680.0,0.8912332,1096.0,702.0,0.73559487,1245.0,771.0,0.81547415,1207.0,784.0,0.72339904,1331.0,857.0,0.53212726,1313.0,872.0,0.6345025,0,lie
lie\16_F150B_2_346.jpg,1014.0,591.0,0.83875674,1012.0,587.0,0.8381399,998.0,594.0,0.87877643,1018.0,595.0,0.7078569,988.0,621.0,0.8539981,1067.0,616.0,0.9206252,995.0,654.0,0.68449223,1132.0,652.0,0.34633997,978.0,661.0,0.8708508,1189.0,699.0,0.35128808,946.0,630.0,0.8715594,1146.0,681.0,0.8005632,1096.0,701.0,0.76603734,1245.0,769.0,0.7838696,1206.0,784.0,0.7189964,1332.0,856.0,0.5824597,1310.0,872.0,0.5874802,0,lie
lie\16_F150B_2_347.jpg,1014.0,592.0,0.49716574,1013.0,588.0,0.61103165,999.0,593.0,0.57418644,1020.0,595.0,0.43092942,988.0,621.0,0.6950971,1068.0,617.0,0.68048644,1004.0,658.0,0.75859,1132.0,656.0,0.25020245,980.0,662.0,0.7108462,1188.0,700.0,0.15710557,945.0,632.0,0.74754596,1147.0,686.0,0.7583834,1102.0,705.0,0.6962563,1243.0,773.0,0.6941756,1208.0,787.0,0.84636945,1329.0,853.0,0.55925596,1312.0,872.0,0.6047802,0,lie
lie\16_F150B_2_348.jpg,1012.0,592.0,0.7531097,1011.0,587.0,0.7607644,997.0,594.0,0.87358975,1016.0,596.0,0.70724857,986.0,621.0,0.75196415,1069.0,616.0,0.87856996,995.0,656.0,0.73889184,1130.0,653.0,0.3388925,977.0,662.0,0.7543491,1183.0,695.0,0.4427537,945.0,631.0,0.87820697,1146.0,681.0,0.84269094,1097.0,701.0,0.7516966,1243.0,770.0,0.5913545,1206.0,784.0,0.82345116,1329.0,852.0,0.638806,1310.0,872.0,0.719734,0,lie
lie\16_F150B_2_351.jpg,1014.0,592.0,0.7100167,1013.0,587.0,0.6270449,999.0,594.0,0.85565686,1018.0,596.0,0.69361144,987.0,621.0,0.75492793,1069.0,616.0,0.8832617,996.0,656.0,0.73725927,1130.0,654.0,0.28960535,979.0,664.0,0.7389534,1182.0,695.0,0.2621724,946.0,631.0,0.7372191,1146.0,682.0,0.7778922,1098.0,703.0,0.73995864,1245.0,773.0,0.69840926,1208.0,786.0,0.75110865,1329.0,855.0,0.4967352,1311.0,872.0,0.6790091,0,lie
lie\16_F150B_2_353.jpg,1014.0,591.0,0.701481,1013.0,587.0,0.5331076,999.0,593.0,0.75395447,1019.0,596.0,0.6058527,988.0,619.0,0.7769837,1070.0,616.0,0.89655286,998.0,656.0,0.6475568,1131.0,657.0,0.18035643,981.0,664.0,0.86485034,1188.0,699.0,0.17097294,949.0,632.0,0.7732313,1146.0,685.0,0.7960904,1100.0,704.0,0.72498065,1244.0,772.0,0.614706,1209.0,787.0,0.7684671,1330.0,853.0,0.5620032,1311.0,872.0,0.6606012,0,lie
lie\16_F150B_2_356.jpg,1014.0,589.0,0.71357,1013.0,586.0,0.42802247,1000.0,592.0,0.49749944,1020.0,595.0,0.40600905,989.0,619.0,0.82738674,1071.0,616.0,0.9039461,1002.0,655.0,0.71124685,1132.0,656.0,0.2862839,984.0,673.0,0.802438,1181.0,695.0,0.18140535,953.0,638.0,0.908785,1146.0,686.0,0.80292183,1102.0,705.0,0.7175716,1245.0,772.0,0.6457187,1209.0,787.0,0.78355,1329.0,853.0,0.56510097,1311.0,872.0,0.6319835,0,lie
lie\16_F150B_2_357.jpg,1013.0,589.0,0.78806496,1011.0,587.0,0.6568536,998.0,593.0,0.7568784,1018.0,596.0,0.6272233,988.0,621.0,0.7766223,1072.0,615.0,0.92940444,999.0,655.0,0.7393329,1130.0,655.0,0.42402804,983.0,677.0,0.8321824,1150.0,672.0,0.18050288,955.0,637.0,0.74259657,1144.0,682.0,0.84252614,1099.0,702.0,0.75788915,1246.0,771.0,0.7836151,1210.0,787.0,0.88045406,1331.0,857.0,0.42359224,1312.0,873.0,0.6930314,0,lie
lie\16_F150B_2_360.jpg,1014.0,590.0,0.4985996,1013.0,587.0,0.57789105,1000.0,593.0,0.64624524,1022.0,594.0,0.39271557,991.0,621.0,0.6014384,1069.0,616.0,0.7001742,1003.0,656.0,0.8445793,1135.0,659.0,0.29181513,987.0,689.0,0.81496286,1187.0,700.0,0.25736132,959.0,645.0,0.7955443,1148.0,686.0,0.7746627,1102.0,704.0,0.6812012,1243.0,772.0,0.6599439,1209.0,786.0,0.7406615,1330.0,855.0,0.50534546,1312.0,872.0,0.6461228,0,lie
lie\16_F150B_2_362.jpg,1014.0,590.0,0.588302,1014.0,588.0,0.7692706,1000.0,592.0,0.8154176,1025.0,595.0,0.37025672,990.0,621.0,0.6545358,1068.0,617.0,0.7627045,1002.0,657.0,0.89517015,1135.0,660.0,0.33497128,990.0,701.0,0.8484154,1188.0,699.0,0.25730592,958.0,655.0,0.8600859,1146.0,687.0,0.791801,1102.0,706.0,0.7115214,1244.0,774.0,0.6822635,1209.0,787.0,0.6722412,1331.0,857.0,0.4763842,1312.0,873.0,0.61838996,0,lie
lie\16_F150B_2_369.jpg,1015.0,590.0,0.8662062,1014.0,587.0,0.8195678,1000.0,593.0,0.88595605,1021.0,597.0,0.65088546,990.0,622.0,0.8419559,1067.0,615.0,0.8692502,999.0,656.0,0.92287457,1130.0,661.0,0.5689285,999.0,720.0,0.8396576,1187.0,696.0,0.4648254,957.0,673.0,0.9275857,1145.0,684.0,0.8196009,1100.0,705.0,0.7955108,1246.0,770.0,0.777208,1210.0,785.0,0.683197,1332.0,854.0,0.5678896,1312.0,873.0,0.6868374,0,lie
lie\16_F150B_2_371.jpg,1015.0,589.0,0.76229405,1015.0,587.0,0.764267,1000.0,592.0,0.8707579,1024.0,597.0,0.5612004,990.0,620.0,0.68146163,1067.0,616.0,0.5790307,1001.0,659.0,0.89293605,1134.0,662.0,0.4508527,997.0,719.0,0.8657494,1181.0,692.0,0.26060036,957.0,673.0,0.9012307,1146.0,687.0,0.77647763,1102.0,707.0,0.72264344,1245.0,772.0,0.61510444,1210.0,787.0,0.8332094,1336.0,856.0,0.6437602,1314.0,873.0,0.55243254,0,lie
lie\16_F150B_2_372.jpg,1015.0,589.0,0.85217875,1015.0,587.0,0.7995449,1000.0,593.0,0.89368826,1023.0,598.0,0.63657355,990.0,621.0,0.7832839,1067.0,616.0,0.6995901,1000.0,657.0,0.9598607,1134.0,663.0,0.5106232,997.0,719.0,0.86223555,1182.0,694.0,0.38248262,957.0,673.0,0.92790055,1145.0,685.0,0.7998404,1101.0,706.0,0.77051187,1245.0,770.0,0.6238697,1209.0,786.0,0.802503,1331.0,853.0,0.58103645,1312.0,872.0,0.65049756,0,lie
lie\16_F150B_2_373.jpg,1016.0,589.0,0.7838314,1015.0,587.0,0.6633694,1000.0,593.0,0.8710708,1022.0,598.0,0.6473834,988.0,621.0,0.8192935,1063.0,617.0,0.7057502,997.0,658.0,0.9357789,1133.0,662.0,0.5441991,995.0,720.0,0.6350357,1183.0,692.0,0.3532589,955.0,673.0,0.8839769,1146.0,684.0,0.8057591,1099.0,706.0,0.79174775,1246.0,771.0,0.6502621,1209.0,785.0,0.8173631,1333.0,855.0,0.5941957,1313.0,873.0,0.57019913,0,lie
lie\16_F150B_2_375.jpg,1015.0,589.0,0.7917778,1014.0,588.0,0.88248885,999.0,593.0,0.92211896,1022.0,597.0,0.6748915,989.0,621.0,0.75016546,1069.0,616.0,0.7688171,997.0,656.0,0.9524964,1138.0,661.0,0.73271704,996.0,720.0,0.7030833,1197.0,697.0,0.689242,957.0,671.0,0.8756672,1145.0,685.0,0.75575703,1100.0,705.0,0.7960485,1249.0,773.0,0.71786046,1209.0,787.0,0.6442928,1330.0,853.0,0.5624839,1313.0,872.0,0.67312944,0,lie
lie\16_F150B_2_376.jpg,1014.0,589.0,0.73041403,1014.0,588.0,0.8425614,999.0,592.0,0.8847119,1022.0,598.0,0.69114625,989.0,621.0,0.75082916,1069.0,615.0,0.6947615,997.0,657.0,0.96024406,1137.0,659.0,0.6200057,998.0,720.0,0.7808957,1197.0,695.0,0.627802,961.0,667.0,0.8151084,1149.0,684.0,0.83017015,1101.0,706.0,0.8151758,1247.0,772.0,0.7837794,1208.0,784.0,0.7365781,1333.0,853.0,0.6780922,1314.0,872.0,0.63233244,0,lie
lie\16_F150B_2_377.jpg,1015.0,589.0,0.7595904,1014.0,588.0,0.85237634,999.0,592.0,0.9095749,1023.0,598.0,0.66404843,990.0,620.0,0.73300445,1069.0,615.0,0.73321396,997.0,658.0,0.9489581,1138.0,661.0,0.62387866,997.0,720.0,0.7139617,1198.0,693.0,0.59208417,963.0,667.0,0.84637266,1148.0,685.0,0.8263873,1101.0,706.0,0.7798782,1247.0,774.0,0.6857542,1207.0,786.0,0.6890541,1331.0,855.0,0.5500984,1314.0,872.0,0.633957,0,lie
lie\16_F150B_2_378.jpg,1014.0,588.0,0.7778952,1014.0,587.0,0.61233264,999.0,592.0,0.76236945,1022.0,597.0,0.6851678,990.0,620.0,0.8517055,1069.0,617.0,0.84451294,996.0,656.0,0.95478255,1137.0,660.0,0.75098395,1000.0,720.0,0.72012126,1197.0,691.0,0.7192522,964.0,664.0,0.8066877,1148.0,685.0,0.8149898,1102.0,705.0,0.80456245,1247.0,773.0,0.74866605,1210.0,787.0,0.9008731,1331.0,852.0,0.58772695,1312.0,873.0,0.71334124,0,lie
lie\16_F150B_2_380.jpg,1014.0,589.0,0.7529306,1014.0,587.0,0.7670634,999.0,592.0,0.69644964,1022.0,597.0,0.7120914,990.0,620.0,0.8100935,1067.0,616.0,0.78009605,997.0,658.0,0.9572674,1134.0,658.0,0.7257906,1000.0,721.0,0.8011143,1194.0,687.0,0.74187946,970.0,662.0,0.7704543,1145.0,684.0,0.7825106,1101.0,705.0,0.81806475,1248.0,773.0,0.70870554,1208.0,785.0,0.7894818,1331.0,855.0,0.5218199,1313.0,873.0,0.71500003,0,lie
lie\16_F150B_2_384.jpg,1015.0,591.0,0.79652345,1015.0,587.0,0.7369754,1000.0,593.0,0.80933094,1023.0,598.0,0.73693335,990.0,620.0,0.53316474,1067.0,615.0,0.78397083,997.0,660.0,0.9277169,1135.0,660.0,0.7343297,1004.0,722.0,0.84128934,1193.0,692.0,0.7762959,980.0,662.0,0.79687035,1145.0,684.0,0.8495079,1101.0,707.0,0.80509555,1248.0,772.0,0.8670594,1211.0,787.0,0.8867555,1331.0,853.0,0.65795314,1311.0,874.0,0.7475096,0,lie
lie\16_F150B_2_385.jpg,1016.0,590.0,0.7876259,1014.0,588.0,0.7312288,1001.0,593.0,0.8454862,1020.0,597.0,0.5712891,991.0,618.0,0.6180676,1068.0,616.0,0.7928662,999.0,659.0,0.9003149,1136.0,660.0,0.79034805,1005.0,722.0,0.86918503,1194.0,692.0,0.7898459,983.0,661.0,0.6833435,1145.0,685.0,0.8619442,1101.0,707.0,0.8025413,1247.0,773.0,0.7187795,1210.0,789.0,0.8264029,1331.0,852.0,0.55565214,1310.0,875.0,0.79353493,0,lie
lie\16_F150B_2_386.jpg,1015.0,590.0,0.64734113,1014.0,588.0,0.7315809,1000.0,593.0,0.82172614,1023.0,597.0,0.60962534,992.0,619.0,0.7168629,1070.0,614.0,0.77702856,999.0,659.0,0.9220499,1137.0,659.0,0.82550347,1004.0,721.0,0.9183283,1196.0,692.0,0.79942095,983.0,661.0,0.6997591,1146.0,683.0,0.8639292,1100.0,706.0,0.7946688,1247.0,771.0,0.8179023,1210.0,787.0,0.82400024,1333.0,855.0,0.48281065,1310.0,876.0,0.7061343,0,lie
lie\16_F150B_2_387.jpg,1015.0,590.0,0.73798597,1014.0,588.0,0.74221253,1000.0,592.0,0.8580981,1022.0,598.0,0.6325669,991.0,619.0,0.6879228,1068.0,615.0,0.760027,999.0,659.0,0.900543,1137.0,660.0,0.83773285,1003.0,723.0,0.77909744,1196.0,692.0,0.80137044,983.0,658.0,0.74384785,1145.0,685.0,0.8617111,1101.0,707.0,0.7945946,1246.0,772.0,0.7425467,1209.0,788.0,0.6744909,1330.0,853.0,0.49035576,1311.0,875.0,0.73828727,0,lie
lie\16_F150B_2_388.jpg,1016.0,590.0,0.8184155,1015.0,588.0,0.6554227,1001.0,592.0,0.84401363,1021.0,598.0,0.6485592,990.0,619.0,0.48353687,1066.0,616.0,0.77305734,997.0,659.0,0.9045638,1137.0,660.0,0.79600394,1004.0,722.0,0.8996578,1192.0,692.0,0.7619353,983.0,659.0,0.82107854,1145.0,685.0,0.8657065,1101.0,707.0,0.8077308,1246.0,771.0,0.6417065,1209.0,788.0,0.7047297,1330.0,851.0,0.62286043,1311.0,873.0,0.78730077,0,lie
lie\16_F150B_2_389.jpg,1017.0,588.0,0.827307,1016.0,587.0,0.6672496,1002.0,591.0,0.8720178,1022.0,597.0,0.6786752,990.0,618.0,0.5056668,1066.0,615.0,0.7267605,998.0,659.0,0.9123292,1137.0,660.0,0.7045325,1004.0,722.0,0.7134951,1194.0,692.0,0.77951765,983.0,658.0,0.80052674,1145.0,684.0,0.86060774,1100.0,707.0,0.79196846,1247.0,772.0,0.80875087,1209.0,785.0,0.8765474,1332.0,851.0,0.65335125,1312.0,872.0,0.68569905,0,lie
lie\16_F150B_2_390.jpg,1018.0,591.0,0.7433523,1016.0,589.0,0.7552537,1003.0,592.0,0.8605677,1023.0,598.0,0.62073505,992.0,617.0,0.7819625,1068.0,615.0,0.6890006,998.0,659.0,0.926391,1138.0,659.0,0.81687546,1006.0,722.0,0.9015858,1193.0,692.0,0.81224024,983.0,663.0,0.7247346,1144.0,684.0,0.872049,1100.0,705.0,0.7833599,1246.0,773.0,0.73864186,1209.0,788.0,0.7691427,1333.0,855.0,0.56968033,1310.0,875.0,0.7636735,0,lie
lie\16_F150B_2_391.jpg,1019.0,587.0,0.81157696,1017.0,586.0,0.65319526,1003.0,590.0,0.8650428,1022.0,597.0,0.705971,990.0,617.0,0.5738349,1066.0,615.0,0.7031704,997.0,659.0,0.9086018,1135.0,660.0,0.68053496,1004.0,722.0,0.6860058,1194.0,693.0,0.76328707,983.0,660.0,0.7582871,1145.0,684.0,0.84294105,1100.0,706.0,0.7770873,1248.0,772.0,0.7756083,1210.0,785.0,0.865196,1331.0,854.0,0.5286562,1314.0,872.0,0.6935109,0,lie
lie\16_F150B_2_392.jpg,1019.0,589.0,0.8346347,1017.0,587.0,0.7302799,1004.0,591.0,0.90905505,1022.0,597.0,0.6476363,993.0,617.0,0.8305172,1066.0,617.0,0.72340524,996.0,659.0,0.9326451,1136.0,661.0,0.76514375,1004.0,723.0,0.872399,1194.0,693.0,0.69485927,982.0,661.0,0.8618739,1143.0,685.0,0.866302,1100.0,707.0,0.8003168,1246.0,773.0,0.71574736,1209.0,788.0,0.8548664,1333.0,854.0,0.52969587,1310.0,875.0,0.74643296,0,lie
lie\16_F150B_2_393.jpg,1019.0,588.0,0.74445057,1019.0,586.0,0.6475801,1003.0,590.0,0.76114213,1024.0,598.0,0.74730396,992.0,616.0,0.8197477,1065.0,616.0,0.7971219,997.0,660.0,0.911405,1137.0,659.0,0.71197534,1004.0,722.0,0.7948266,1194.0,688.0,0.8670912,982.0,659.0,0.8113575,1144.0,684.0,0.86194414,1103.0,706.0,0.7745365,1246.0,771.0,0.60073805,1210.0,788.0,0.91628283,1333.0,853.0,0.54751205,1310.0,874.0,0.6954633,0,lie
lie\16_F150B_2_394.jpg,1020.0,589.0,0.7222982,1020.0,587.0,0.6935036,1004.0,590.0,0.7435512,1024.0,598.0,0.7389307,992.0,616.0,0.7761612,1065.0,616.0,0.76415074,996.0,661.0,0.8933689,1138.0,660.0,0.74246156,1004.0,722.0,0.8308496,1196.0,686.0,0.86281556,982.0,659.0,0.7893422,1143.0,684.0,0.86259633,1101.0,707.0,0.805009,1248.0,773.0,0.83354217,1208.0,787.0,0.75892043,1332.0,854.0,0.62670773,1309.0,872.0,0.73974705,0,lie
lie\16_F150B_2_395.jpg,1020.0,587.0,0.6319875,1021.0,586.0,0.6020453,1005.0,589.0,0.8550694,1026.0,597.0,0.6209925,991.0,616.0,0.69736755,1066.0,616.0,0.7954951,996.0,659.0,0.9275671,1139.0,660.0,0.7576819,1004.0,722.0,0.8341664,1198.0,690.0,0.73324406,982.0,660.0,0.756193,1144.0,683.0,0.8691648,1102.0,706.0,0.7953318,1247.0,771.0,0.61810887,1209.0,788.0,0.7895898,1332.0,852.0,0.6019437,1310.0,873.0,0.68442345,0,lie
lie\16_F150B_2_396.jpg,1022.0,588.0,0.7798135,1022.0,586.0,0.7385074,1007.0,589.0,0.8762182,1026.0,597.0,0.57543206,992.0,616.0,0.6336044,1067.0,617.0,0.8204184,996.0,660.0,0.91987044,1135.0,660.0,0.7412356,1004.0,722.0,0.8142419,1197.0,687.0,0.81312966,982.0,660.0,0.69465303,1143.0,684.0,0.87572676,1102.0,706.0,0.7983919,1246.0,772.0,0.5746938,1209.0,788.0,0.8922588,1332.0,853.0,0.640085,1310.0,873.0,0.7785571,0,lie
lie\16_F150B_2_397.jpg,1023.0,586.0,0.80314064,1023.0,585.0,0.71347624,1007.0,588.0,0.89923865,1026.0,598.0,0.7380336,993.0,615.0,0.75955963,1067.0,617.0,0.79225254,997.0,659.0,0.92803705,1130.0,661.0,0.71270084,1004.0,722.0,0.83260155,1193.0,681.0,0.7925716,982.0,660.0,0.7508049,1142.0,685.0,0.8706944,1102.0,706.0,0.79317206,1248.0,773.0,0.79232764,1209.0,789.0,0.8168291,1333.0,856.0,0.6106412,1312.0,873.0,0.786526,0,lie
